id	name	url	type
113894497	corbet.png	https://astronomiaestelarlp.pbworks.com/w/file/113894497/corbet.png	file
113894470	img3.gif	https://astronomiaestelarlp.pbworks.com/w/file/113894470/img3.gif	file
113894401	img(1).png	https://astronomiaestelarlp.pbworks.com/w/file/113894401/img%281%29.png	file
113894353	img.png	https://astronomiaestelarlp.pbworks.com/w/file/113894353/img.png	file
113894293	esp.png	https://astronomiaestelarlp.pbworks.com/w/file/113894293/esp.png	file
113890915	IMFfigura3.png	https://astronomiaestelarlp.pbworks.com/w/file/113890915/IMFfigura3.png	file
113890687	IMFfigura2.gif	https://astronomiaestelarlp.pbworks.com/w/file/113890687/IMFfigura2.gif	file
113890447	IMF(6).gif	https://astronomiaestelarlp.pbworks.com/w/file/113890447/IMF%286%29.gif	file
113890441	IMF(5).gif	https://astronomiaestelarlp.pbworks.com/w/file/113890441/IMF%285%29.gif	file
113890384	IMF(4).gif	https://astronomiaestelarlp.pbworks.com/w/file/113890384/IMF%284%29.gif	file
113890345	IMFfigura1.png	https://astronomiaestelarlp.pbworks.com/w/file/113890345/IMFfigura1.png	file
113890315	IMF(3).gif	https://astronomiaestelarlp.pbworks.com/w/file/113890315/IMF%283%29.gif	file
113890312	IMF(2).gif	https://astronomiaestelarlp.pbworks.com/w/file/113890312/IMF%282%29.gif	file
113890297	IMF(1).gif	https://astronomiaestelarlp.pbworks.com/w/file/113890297/IMF%281%29.gif	file
113890279	IMF(0).gif	https://astronomiaestelarlp.pbworks.com/w/file/113890279/IMF%280%29.gif	file
113815621	opdep6(corr).gif	https://astronomiaestelarlp.pbworks.com/w/file/113815621/opdep6%28corr%29.gif	file
113815624	opdep7(corr).gif	https://astronomiaestelarlp.pbworks.com/w/file/113815624/opdep7%28corr%29.gif	file
113719582	opdep6.gif	https://astronomiaestelarlp.pbworks.com/w/file/113719582/opdep6.gif	file
113719585	opdep7.gif	https://astronomiaestelarlp.pbworks.com/w/file/113719585/opdep7.gif	file
113430586	extubv4.gif	https://astronomiaestelarlp.pbworks.com/w/file/113430586/extubv4.gif	file
113430589	extubv5.gif	https://astronomiaestelarlp.pbworks.com/w/file/113430589/extubv5.gif	file
113430580	extubv2.gif	https://astronomiaestelarlp.pbworks.com/w/file/113430580/extubv2.gif	file
113430583	extubv3.gif	https://astronomiaestelarlp.pbworks.com/w/file/113430583/extubv3.gif	file
113430577	extubv.gif	https://astronomiaestelarlp.pbworks.com/w/file/113430577/extubv.gif	file
113428927	ext.png	https://astronomiaestelarlp.pbworks.com/w/file/113428927/ext.png	file
113393683	ecolor4.gif	https://astronomiaestelarlp.pbworks.com/w/file/113393683/ecolor4.gif	file
113393680	ecolor3.gif	https://astronomiaestelarlp.pbworks.com/w/file/113393680/ecolor3.gif	file
113393674	ecolor.gif	https://astronomiaestelarlp.pbworks.com/w/file/113393674/ecolor.gif	file
113393677	ecolor2.gif	https://astronomiaestelarlp.pbworks.com/w/file/113393677/ecolor2.gif	file
113385823	opdep5.gif	https://astronomiaestelarlp.pbworks.com/w/file/113385823/opdep5.gif	file
113378389	opdep4.gif	https://astronomiaestelarlp.pbworks.com/w/file/113378389/opdep4.gif	file
113377891	opdep2.gif	https://astronomiaestelarlp.pbworks.com/w/file/113377891/opdep2.gif	file
113377894	opdep3.gif	https://astronomiaestelarlp.pbworks.com/w/file/113377894/opdep3.gif	file
113377888	opdep.gif	https://astronomiaestelarlp.pbworks.com/w/file/113377888/opdep.gif	file
113336767	deplam3.gif	https://astronomiaestelarlp.pbworks.com/w/file/113336767/deplam3.gif	file
113336761	deplam2.gif	https://astronomiaestelarlp.pbworks.com/w/file/113336761/deplam2.gif	file
113336758	deplam.gif	https://astronomiaestelarlp.pbworks.com/w/file/113336758/deplam.gif	file
113336710	dep long ond.gif	https://astronomiaestelarlp.pbworks.com/w/file/113336710/dep%20long%20ond.gif	file
113336611	barnard68.jpg	https://astronomiaestelarlp.pbworks.com/w/file/113336611/barnard68.jpg	file
113336554	diametro.png	https://astronomiaestelarlp.pbworks.com/w/file/113336554/diametro.png	file
112694407	ebs.swf	https://astronomiaestelarlp.pbworks.com/w/file/112694407/ebs.swf	file
112694404	hrExplorer.swf	https://astronomiaestelarlp.pbworks.com/w/file/112694404/hrExplorer.swf	file
112184353	espectrosAE.tgz	https://astronomiaestelarlp.pbworks.com/w/file/112184353/espectrosAE.tgz	file
110514721	n3294.fit	https://astronomiaestelarlp.pbworks.com/w/file/110514721/n3294.fit	file
110514718	HD5980_V01_SWO_DC_2013_01_14.fits	https://astronomiaestelarlp.pbworks.com/w/file/110514718/HD5980_V01_SWO_DC_2013_01_14.fits	file
110513782	UBVRI.dat	https://astronomiaestelarlp.pbworks.com/w/file/110513782/UBVRI.dat	file
108719503	u15-Astrophysical Processes.pdf	https://astronomiaestelarlp.pbworks.com/w/file/108719503/u15-Astrophysical%20Processes.pdf	file
108719494	u15-Astronomy: A Physical Perspective.pdf	https://astronomiaestelarlp.pbworks.com/w/file/108719494/u15-Astronomy%3A%20A%20Physical%20Perspective.pdf	file
108719488	u15-Apuntes de Astrofísica.pdf	https://astronomiaestelarlp.pbworks.com/w/file/108719488/u15-Apuntes%20de%20Astrof%C3%ADsica.pdf	file
108719485	u15-An Introduction to Stellar Astrophysics.pdf	https://astronomiaestelarlp.pbworks.com/w/file/108719485/u15-An%20Introduction%20to%20Stellar%20Astrophysics.pdf	file
108719461	u15-An Introduction to Modern Astrophysics.pdf	https://astronomiaestelarlp.pbworks.com/w/file/108719461/u15-An%20Introduction%20to%20Modern%20Astrophysics.pdf	file
108719419	u15-Astrophysical Processesb.pdf	https://astronomiaestelarlp.pbworks.com/w/file/108719419/u15-Astrophysical%20Processesb.pdf	file
108603307	u14-Astronomy: A Physical Perspective.pdf	https://astronomiaestelarlp.pbworks.com/w/file/108603307/u14-Astronomy%3A%20A%20Physical%20Perspective.pdf	file
108603304	u14-Apuntes de Astrofísica.pdf	https://astronomiaestelarlp.pbworks.com/w/file/108603304/u14-Apuntes%20de%20Astrof%C3%ADsica.pdf	file
108603298	u14-An Introduction to Modern Astrophysics.pdf	https://astronomiaestelarlp.pbworks.com/w/file/108603298/u14-An%20Introduction%20to%20Modern%20Astrophysics.pdf	file
108603295	u14-ADVANCED ASTROPHYSICS.pdf	https://astronomiaestelarlp.pbworks.com/w/file/108603295/u14-ADVANCED%20ASTROPHYSICS.pdf	file
108603292	u14-Astrophysics for Physicists..pdf	https://astronomiaestelarlp.pbworks.com/w/file/108603292/u14-Astrophysics%20for%20Physicists..pdf	file
108535630	u13-An Introduction to Modern Astrophysics.pdf	https://astronomiaestelarlp.pbworks.com/w/file/108535630/u13-An%20Introduction%20to%20Modern%20Astrophysics.pdf	file
108456355	u13-Introduction to Stellar Astrophysics.pdf	https://astronomiaestelarlp.pbworks.com/w/file/108456355/u13-Introduction%20to%20Stellar%20Astrophysics.pdf	file
108456349	u13-Handbook of Practical Astronomy.pdf	https://astronomiaestelarlp.pbworks.com/w/file/108456349/u13-Handbook%20of%20Practical%20Astronomy.pdf	file
108456346	u13-Fundamental Astronomy.pdf	https://astronomiaestelarlp.pbworks.com/w/file/108456346/u13-Fundamental%20Astronomy.pdf	file
108379324	u12-An Introduction to Modern Astrophysics.pdf	https://astronomiaestelarlp.pbworks.com/w/file/108379324/u12-An%20Introduction%20to%20Modern%20Astrophysics.pdf	file
108379321	u12-An Introduction to Stellar Astrophysics.pdf	https://astronomiaestelarlp.pbworks.com/w/file/108379321/u12-An%20Introduction%20to%20Stellar%20Astrophysics.pdf	file
108281485	u11-ASTRONOMY METHODS-joined.pdf	https://astronomiaestelarlp.pbworks.com/w/file/108281485/u11-ASTRONOMY%20METHODS-joined.pdf	file
108242336	Espectros.tar	https://astronomiaestelarlp.pbworks.com/w/file/108242336/Espectros.tar	file
108094622	u10-Optical Astronomical Spectroscopy.pdf	https://astronomiaestelarlp.pbworks.com/w/file/108094622/u10-Optical%20Astronomical%20Spectroscopy.pdf	file
108094619	u10-Optical Astronomical Spectroscopy-II.pdf	https://astronomiaestelarlp.pbworks.com/w/file/108094619/u10-Optical%20Astronomical%20Spectroscopy-II.pdf	file
108094616	u10-Curso de Astronomía General. Parte 4 - Bakulin.pdf	https://astronomiaestelarlp.pbworks.com/w/file/108094616/u10-Curso%20de%20Astronom%C3%ADa%20General.%20Parte%204%20-%20Bakulin.pdf	file
108094613	1501.07095v1.pdf	https://astronomiaestelarlp.pbworks.com/w/file/108094613/1501.07095v1.pdf	file
107977484	u9-The Rotation of the Sun and Stars.pdf	https://astronomiaestelarlp.pbworks.com/w/file/107977484/u9-The%20Rotation%20of%20the%20Sun%20and%20Stars.pdf	file
107977475	1985IAUS..111..163S.pdf	https://astronomiaestelarlp.pbworks.com/w/file/107977475/1985IAUS..111..163S.pdf	file
107977427	1307.2891v1.pdf	https://astronomiaestelarlp.pbworks.com/w/file/107977427/1307.2891v1.pdf	file
107881103	u8-Introduction to Stellar Astrophysics. Volume 2. Stellar Atmospheres.pdf	https://astronomiaestelarlp.pbworks.com/w/file/107881103/u8-Introduction%20to%20Stellar%20Astrophysics.%20Volume%202.%20Stellar%20Atmospheres.pdf	file
107881100	u8-Introduction to Stellar Astrophysics. Volume 1. Basic Stellar Observations and Data.pdf	https://astronomiaestelarlp.pbworks.com/w/file/107881100/u8-Introduction%20to%20Stellar%20Astrophysics.%20Volume%201.%20Basic%20Stellar%20Observations%20and%20Data.pdf	file
107881097	u8-An Introduction to Stellar Astrophysics.pdf	https://astronomiaestelarlp.pbworks.com/w/file/107881097/u8-An%20Introduction%20to%20Stellar%20Astrophysics.pdf	file
107782322	u7-Introduction to Stellar Astrophysics.Stellar Atmospheres - Bhöm-Vitense.pdf	https://astronomiaestelarlp.pbworks.com/w/file/107782322/u7-Introduction%20to%20Stellar%20Astrophysics.Stellar%20Atmospheres%20-%20Bh%C3%B6m-Vitense.pdf	file
107782310	u7-Stars and Stellar Evolution.pdf	https://astronomiaestelarlp.pbworks.com/w/file/107782310/u7-Stars%20and%20Stellar%20Evolution.pdf	file
107687666	sttpv2.fit	https://astronomiaestelarlp.pbworks.com/w/file/107687666/sttpv2.fit	file
107687663	sttpr1.fit	https://astronomiaestelarlp.pbworks.com/w/file/107687663/sttpr1.fit	file
107687660	sttpi2.fit	https://astronomiaestelarlp.pbworks.com/w/file/107687660/sttpi2.fit	file
107687654	stpgv2.fit	https://astronomiaestelarlp.pbworks.com/w/file/107687654/stpgv2.fit	file
107687651	stpgr2.fit	https://astronomiaestelarlp.pbworks.com/w/file/107687651/stpgr2.fit	file
107687648	stpgi2.fit	https://astronomiaestelarlp.pbworks.com/w/file/107687648/stpgi2.fit	file
107687642	Carta-TP4.jpg	https://astronomiaestelarlp.pbworks.com/w/file/107687642/Carta-TP4.jpg	file
107687048	stb.fit	https://astronomiaestelarlp.pbworks.com/w/file/107687048/stb.fit	file
107632041	u6-Fundamental Astronomy.pdf	https://astronomiaestelarlp.pbworks.com/w/file/107632041/u6-Fundamental%20Astronomy.pdf	file
107632038	u6-An Introduction to Stellar Astrophysics.pdf	https://astronomiaestelarlp.pbworks.com/w/file/107632038/u6-An%20Introduction%20to%20Stellar%20Astrophysics.pdf	file
107632035	History and philosophy of stellar spectral classification (Gray).pdf	https://astronomiaestelarlp.pbworks.com/w/file/107632035/History%20and%20philosophy%20of%20stellar%20spectral%20classification%20%28Gray%29.pdf	file
107632014	u6-Introduction to Stellar Astrophysics.pdf	https://astronomiaestelarlp.pbworks.com/w/file/107632014/u6-Introduction%20to%20Stellar%20Astrophysics.pdf	file
107631990	1911ApJ....33..260..pdf	https://astronomiaestelarlp.pbworks.com/w/file/107631990/1911ApJ....33..260..pdf	file
107548635	Manual-IRAF.pdf	https://astronomiaestelarlp.pbworks.com/w/file/107548635/Manual-IRAF.pdf	file
107347680	Intro.pdf	https://astronomiaestelarlp.pbworks.com/w/file/107347680/Intro.pdf	file
107347596	u5-Introduction to Stellar Astrophysics.pdf	https://astronomiaestelarlp.pbworks.com/w/file/107347596/u5-Introduction%20to%20Stellar%20Astrophysics.pdf	file
107347590	Fundamental Astronomy -MIE.pdf	https://astronomiaestelarlp.pbworks.com/w/file/107347590/Fundamental%20Astronomy%20-MIE.pdf	file
107332524	estandar.dat	https://astronomiaestelarlp.pbworks.com/w/file/107332524/estandar.dat	file
107332305	practica2-2016a.dat	https://astronomiaestelarlp.pbworks.com/w/file/107332305/practica2-2016a.dat	file
107228466	u4-01-Astronomy with Charge Coupled Devices - Jansen.pdf	https://astronomiaestelarlp.pbworks.com/w/file/107228466/u4-01-Astronomy%20with%20Charge%20Coupled%20Devices%20-%20Jansen.pdf	file
107228460	u4-00-Astronomy with Charge Coupled Devices - Jansen.pdf	https://astronomiaestelarlp.pbworks.com/w/file/107228460/u4-00-Astronomy%20with%20Charge%20Coupled%20Devices%20-%20Jansen.pdf	file
107228445	Astronomical Photometry: Past, Present, and Future.pdf	https://astronomiaestelarlp.pbworks.com/w/file/107228445/Astronomical%20Photometry%3A%20Past%2C%20Present%2C%20and%20Future.pdf	file
107073273	The Power of Stars.pdf	https://astronomiaestelarlp.pbworks.com/w/file/107073273/The%20Power%20of%20Stars.pdf	file
107073270	Basic Stellar Observations and Data.pdf	https://astronomiaestelarlp.pbworks.com/w/file/107073270/Basic%20Stellar%20Observations%20and%20Data.pdf	file
106997247	hibon2016.pdf	https://astronomiaestelarlp.pbworks.com/w/file/106997247/hibon2016.pdf	file
106927395	LIGO1602.03837v1.pdf	https://astronomiaestelarlp.pbworks.com/w/file/106927395/LIGO1602.03837v1.pdf	file
106919475	Observational Astrophysics.pdf	https://astronomiaestelarlp.pbworks.com/w/file/106919475/Observational%20Astrophysics.pdf	file
106869873	Observational Astrophysics-1.pdf	https://astronomiaestelarlp.pbworks.com/w/file/106869873/Observational%20Astrophysics-1.pdf	file
106869870	Fundamental Astronomy.pdf	https://astronomiaestelarlp.pbworks.com/w/file/106869870/Fundamental%20Astronomy.pdf	file
106869864	Astrophysics.pdf	https://astronomiaestelarlp.pbworks.com/w/file/106869864/Astrophysics.pdf	file
